Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined,Avg_Item_Outlet_Sales,category_by_sales,Outlet
731,20.08910944,0,0.034203092,Baking Goods,43.3086,OUT027,28,1,2,3,2969,1,1165.308787,1,5
490,10.65,2,0.085268317,Snack Foods,229.7668,OUT049,14,1,0,1,2069,1,1373.949767,0,9
521,15.9666819,2,0.084354713,Canned,215.5218,OUT027,28,1,2,3,2534,1,1332.243074,0,5
1022,7.35,0,0.028571132,Fruits and Vegetables,40.8454,OUT013,26,0,2,1,2865,1,1400.923903,0,1
25,15.7,0,0.037383778,Soft Drinks,179.7634,OUT018,4,1,2,2,685,0,1229.886669,1,3
1132,8.151798319,0,0.042354152,Fruits and Vegetables,227.272,OUT027,28,1,2,3,3129,1,1400.923903,0,5
429,15.85,0,0.043410693,Starchy Foods,39.4164,OUT018,4,1,2,2,464,1,1306.324351,0,3
689,13.8,2,0.056872392,Snack Foods,231.1984,OUT046,16,2,0,1,2605,1,1373.949767,0,8
1056,9.195,2,0.051573903,Baking Goods,79.8644,OUT013,26,0,2,1,3267,1,1165.308787,1,1
156,9.3,0,0.016113019,Dairy,248.8092,OUT017,6,2,1,1,2900,1,1340.311665,0,2
480,15.1,0,0.052295514,Meat,242.9512,OUT013,26,0,2,1,2503,1,1246.692408,1,1
1131,19.1,0,0.097127867,Fruits and Vegetables,234.4958,OUT018,4,1,2,2,545,1,1400.923903,0,3
727,11.6,2,0.077284566,Frozen Foods,172.4106,OUT049,14,1,0,1,2244,1,1280.318926,1,9
1422,7.27,1,0.046653872,Health and Hygiene,98.6384,OUT045,11,2,1,1,811,2,1218.181979,1,7
1441,19.35,1,0.02775746,Health and Hygiene,62.5168,OUT049,14,1,0,1,461,2,1218.181979,1,9
576,9.695,0,0.06595278,Fruits and Vegetables,186.7898,OUT010,15,1,2,0,2785,1,1400.923903,0,0
1330,20.2,1,0.06595278,Household,94.1462,OUT046,16,2,0,1,3324,2,1327.838316,0,8
129,6.12748296,0,0.003574698,Hard Drinks,154.6998,OUT027,28,1,2,3,1683,0,1264.622727,1,5
181,10.5,2,0.11733375,Baking Goods,164.121,OUT017,6,2,1,1,1386,1,1165.308787,1,2
1182,12.5,2,0.081684728,Fruits and Vegetables,92.3488,OUT013,26,0,2,1,162,1,1400.923903,0,1
1232,10.03119577,0,0.079261744,Snack Foods,81.825,OUT019,28,2,0,0,3321,1,1373.949767,0,4
229,17.75,0,0.030410273,Dairy,256.0672,OUT013,26,0,2,1,871,1,1340.311665,0,1
1482,9,1,0.069938838,Health and Hygiene,264.8884,OUT017,6,2,1,1,1487,2,1218.181979,1,2
9,17.85,0,0.037885683,Soft Drinks,190.4188,OUT049,14,1,0,1,3447,0,1229.886669,1,9
741,8.151798319,2,0.235183205,Canned,41.548,OUT019,28,2,0,0,3275,1,1332.243074,0,4
41,4.61,0,0.123151947,Hard Drinks,175.2396,OUT018,4,1,2,2,910,0,1264.622727,1,3
231,8.75,2,0.074565098,Fruits and Vegetables,186.8556,OUT013,26,0,2,1,3187,1,1400.923903,0,1
809,7.155,2,0.169137707,Breads,35.2874,OUT017,6,2,1,1,2052,1,1329.897088,0,2
1198,6.12748296,2,0.06595278,Meat,182.0608,OUT027,28,1,2,3,3247,1,1246.692408,1,5
1195,12.3,0,0.009429612,Baking Goods,71.338,OUT045,11,2,1,1,88,1,1165.308787,1,7
1392,7.93,1,0.071076672,Health and Hygiene,44.9086,OUT013,26,0,2,1,3288,2,1218.181979,1,1
131,8.01,0,0.070234306,Hard Drinks,34.9532,OUT035,9,2,1,1,2713,0,1264.622727,1,6
554,9.8,0,0.043663452,Snack Foods,217.185,OUT010,15,1,2,0,2263,1,1373.949767,0,0
472,12.07038502,2,0.059110912,Meat,199.3426,OUT019,28,2,0,0,2086,1,1246.692408,1,4
108,5,0,0.06595278,Soft Drinks,190.453,OUT010,15,1,2,0,2006,0,1229.886669,1,0
1438,19.6,1,0.042324556,Health and Hygiene,150.9024,OUT010,15,1,2,0,1560,2,1218.181979,1,0
1300,16.5,1,0.012657494,Health and Hygiene,36.3506,OUT049,14,1,0,1,3365,2,1218.181979,1,9
1075,12.6,0,0.048857925,Breads,61.0194,OUT049,14,1,0,1,54,1,1329.897088,0,9
477,14.1,0,0.090185027,Canned,140.2496,OUT017,6,2,1,1,1325,1,1332.243074,0,2
1546,6.38,1,0.015186146,Household,144.947,OUT049,14,1,0,1,1814,2,1327.838316,0,9
1038,20.25,2,0.06595278,Dairy,194.2794,OUT049,14,1,0,1,2251,1,1340.311665,0,9
1129,18.05858931,0,0.155541973,Meat,159.7578,OUT027,28,1,2,3,3009,1,1246.692408,1,5
1325,12.3,1,0.052502049,Household,190.853,OUT046,16,2,0,1,2284,2,1327.838316,0,8
264,15.6,0,0.172596885,Fruits and Vegetables,114.8518,OUT046,16,2,0,1,960,1,1400.923903,0,8
267,15,0,0.118868155,Snack Foods,229.4694,OUT035,9,2,1,1,2888,1,1373.949767,0,6
1373,11.6,1,0.037639672,Health and Hygiene,98.4042,OUT049,14,1,0,1,349,2,1218.181979,1,9
1206,18.05858931,2,0.021031586,Canned,164.7184,OUT019,28,2,0,0,2548,1,1332.243074,0,4
1391,10.03119577,1,0.069968018,Others,83.9908,OUT019,28,2,0,0,572,2,1162.562891,1,4
857,17.85,0,0.087963415,Breads,193.3794,OUT017,6,2,1,1,2251,1,1329.897088,0,2
915,14.8,2,0.043885147,Breads,108.757,OUT035,9,2,1,1,725,1,1329.897088,0,6
110,7.905,0,0.064163983,Hard Drinks,229.9694,OUT049,14,1,0,1,2383,0,1264.622727,1,9
1236,8.151798319,0,0.06595278,Dairy,51.235,OUT019,28,2,0,0,2525,1,1340.311665,0,4
340,6.12748296,2,0.06595278,Baking Goods,165.5868,OUT027,28,1,2,3,2719,1,1165.308787,1,5
647,11.8,2,0.02592132,Meat,101.9674,OUT035,9,2,1,1,622,1,1246.692408,1,6
1205,14,0,0.023734872,Baking Goods,103.2332,OUT046,16,2,0,1,710,1,1165.308787,1,8
171,14.85,2,0.053921264,Baking Goods,123.0072,OUT049,14,1,0,1,800,1,1165.308787,1,9
1383,7.39,1,0.120770963,Others,143.447,OUT018,4,1,2,2,1053,2,1162.562891,1,3
267,15,0,0.118791698,Snack Foods,229.9694,OUT013,26,0,2,1,2270,1,1373.949767,0,1
485,6.12748296,0,0.034717799,Canned,179.4344,OUT027,28,1,2,3,2928,1,1332.243074,0,5
787,19.7,0,0.041823046,Frozen Foods,108.0912,OUT045,11,2,1,1,805,1,1280.318926,1,7
550,10.8,0,0.164724567,Meat,98.4042,OUT010,15,1,2,0,3484,1,1246.692408,1,0
1434,15.9666819,1,0.174336148,Health and Hygiene,184.0608,OUT027,28,1,2,3,3016,2,1218.181979,1,5
400,6.12748296,2,0.006295472,Baking Goods,122.4098,OUT027,28,1,2,3,1978,1,1165.308787,1,5
990,20.08910944,2,0.093463546,Frozen Foods,189.1214,OUT027,28,1,2,3,1032,1,1280.318926,1,5
481,20.08910944,0,0.067520165,Fruits and Vegetables,211.3586,OUT019,28,2,0,0,2215,1,1400.923903,0,4
133,9.6,0,0.161182103,Soft Drinks,165.3158,OUT010,15,1,2,0,1754,0,1229.886669,1,0
294,10.695,0,0.053296868,Frozen Foods,59.6904,OUT046,16,2,0,1,3429,1,1280.318926,1,8
754,21.1,2,0.161474419,Fruits and Vegetables,62.9168,OUT035,9,2,1,1,77,1,1400.923903,0,6
22,18.05858931,0,0.041740624,Dairy,98.3042,OUT019,28,2,0,0,816,0,1340.311665,0,4
37,6.12748296,0,0.306542848,Soft Drinks,147.3102,OUT019,28,2,0,0,1483,0,1229.886669,1,4
21,6.135,0,0.079293753,Soft Drinks,111.286,OUT018,4,1,2,2,1033,0,1229.886669,1,3
313,16.2,0,0.044472637,Frozen Foods,43.3454,OUT017,6,2,1,1,3413,1,1280.318926,1,2
793,15.7,0,0.073816097,Baking Goods,253.4724,OUT045,11,2,1,1,848,1,1165.308787,1,7
1206,17.2,2,0.012080016,Canned,164.4184,OUT017,6,2,1,1,1298,1,1332.243074,0,2
1442,12.15,1,0.02859825,Household,150.4708,OUT046,16,2,0,1,1028,2,1327.838316,0,8
921,6.12748296,2,0.076944658,Fruits and Vegetables,257.133,OUT027,28,1,2,3,3200,1,1400.923903,0,5
421,8.63,2,0.055084019,Snack Foods,114.7518,OUT010,15,1,2,0,2375,1,1373.949767,0,0
462,15,2,0.162093059,Canned,182.5266,OUT018,4,1,2,2,267,1,1332.243074,0,3
900,15.9666819,0,0.024546148,Frozen Foods,34.619,OUT019,28,2,0,0,1907,1,1280.318926,1,4
1263,20.08910944,0,0.118783796,Baking Goods,108.5596,OUT027,28,1,2,3,616,1,1165.308787,1,5
416,8.975,2,0.052836076,Canned,86.6224,OUT045,11,2,1,1,534,1,1332.243074,0,7
411,12.15,0,0.037889224,Meat,64.7826,OUT035,9,2,1,1,3397,1,1246.692408,1,6
899,6.895,0,0.022587621,Meat,143.7812,OUT017,6,2,1,1,830,1,1246.692408,1,2
593,15.9666819,0,0.036213953,Snack Foods,92.5488,OUT027,28,1,2,3,1289,1,1373.949767,0,5
789,8.325,0,0.029779207,Fruits and Vegetables,39.3138,OUT035,9,2,1,1,3469,1,1400.923903,0,6
5,8.785,0,0.020693619,Soft Drinks,153.1656,OUT017,6,2,1,1,716,0,1229.886669,1,2
87,18.05858931,0,0.042037073,Dairy,172.6764,OUT027,28,1,2,3,2953,0,1340.311665,0,5
542,19.35,2,0.062516602,Baking Goods,163.9184,OUT035,9,2,1,1,1626,1,1165.308787,1,6
220,17.5,2,0.012620221,Dairy,144.8102,OUT010,15,2,2,0,1483,1,1340.311665,0,0
700,16.75,2,0.008615,Meat,72.4038,OUT017,6,1,1,1,3194,1,1246.692408,1,2
502,8.895,2,0.137618927,Frozen Foods,161.5236,OUT035,9,2,1,1,653,1,1280.318926,1,6
1226,7.71,2,0.047588696,Dairy,122.4756,OUT046,16,2,0,1,2924,1,1340.311665,0,8
1302,20.08910944,1,0.050790917,Household,142.7786,OUT019,28,2,0,0,385,2,1327.838316,0,4
373,15.7,2,0.037864721,Frozen Foods,124.1046,OUT046,16,2,0,1,110,1,1280.318926,1,8
302,16.7,0,0.070551723,Dairy,217.685,OUT017,6,2,1,1,961,1,1340.311665,0,2
1419,20.35,1,0.021326471,Household,76.1328,OUT046,16,2,0,1,3249,2,1327.838316,0,8
1431,12.5,1,0.018955479,Health and Hygiene,100.1384,OUT017,6,2,1,1,964,2,1218.181979,1,2
458,15.1,2,0.105666833,Fruits and Vegetables,41.6796,OUT046,16,2,0,1,2548,1,1400.923903,0,8
1303,14,1,0.040725405,Household,43.4454,OUT010,15,1,2,0,2160,2,1327.838316,0,0
107,8.365,0,0.072252888,Hard Drinks,39.6506,OUT017,6,2,1,1,3327,0,1264.622727,1,2
633,10.695,2,0.061008889,Breakfast,177.5712,OUT017,6,2,1,1,1295,1,1248.919095,1,2
1524,5.21,1,0.011007815,Household,259.5962,OUT035,9,2,1,1,1438,2,1327.838316,0,6
979,13.65,2,0.06595278,Meat,37.9532,OUT045,11,2,1,1,2827,1,1246.692408,1,7
131,8.01,0,0.070247589,Hard Drinks,37.5532,OUT046,16,2,0,1,331,0,1264.622727,1,8
671,5.88,2,0.030294931,Frozen Foods,104.099,OUT049,14,1,0,1,2170,1,1280.318926,1,9
1369,5.615,1,0.210511558,Health and Hygiene,121.373,OUT010,15,1,2,0,210,2,1218.181979,1,0
183,19.7,0,0.0650227,Canned,87.0198,OUT049,14,1,0,1,3121,1,1332.243074,0,9
343,15.9666819,2,0.173587926,Dairy,60.0194,OUT019,28,2,0,0,211,1,1340.311665,0,4
312,18.25,2,0.183579854,Dairy,110.857,OUT049,14,1,0,1,815,1,1340.311665,0,9
1238,15.35,2,0.113678422,Fruits and Vegetables,189.7504,OUT018,4,1,2,2,1198,1,1400.923903,0,3
154,15.9666819,0,0.078174543,Canned,39.9506,OUT027,28,1,2,3,3170,1,1332.243074,0,5
972,10.3,0,0.027292686,Fruits and Vegetables,101.2042,OUT013,26,0,2,1,2091,1,1400.923903,0,1
979,13.65,2,0.026602089,Meat,35.1532,OUT046,16,2,0,1,3276,1,1246.692408,1,8
306,8.615,0,0.116226984,Fruits and Vegetables,95.9436,OUT035,9,2,1,1,1365,1,1400.923903,0,6
1207,5.8,0,0.131221393,Dairy,87.8172,OUT045,11,2,1,1,68,1,1340.311665,0,7
282,8.3,0,0.035409328,Fruits and Vegetables,36.2506,OUT049,14,1,0,1,3327,1,1400.923903,0,9
1308,16,1,0.06595278,Household,210.4902,OUT045,11,2,1,1,1913,2,1327.838316,0,7
194,5.155,0,0.083327693,Frozen Foods,247.2776,OUT049,14,1,0,1,2890,1,1280.318926,1,9
874,8.895,2,0.08125293,Snack Foods,49.8008,OUT045,11,2,1,1,62,1,1373.949767,0,7
1220,15.1,2,0.06595278,Fruits and Vegetables,63.7194,OUT018,4,1,2,2,329,1,1400.923903,0,3
913,15.5,0,0.103422709,Snack Foods,144.847,OUT035,9,2,1,1,609,1,1373.949767,0,6
1140,6.325,0,0.125688044,Frozen Foods,100.9042,OUT018,4,1,2,2,901,1,1280.318926,1,3
687,6.12748296,2,0.187443314,Fruits and Vegetables,145.8786,OUT019,28,2,0,0,1463,1,1400.923903,0,4
1152,9.3,0,0.04295842,Fruits and Vegetables,89.3172,OUT035,9,2,1,1,876,1,1400.923903,0,6
1317,12.07038502,1,0.034938717,Household,49.0034,OUT027,28,1,2,3,3316,2,1327.838316,0,5
1266,20.6,1,0.045603215,Health and Hygiene,149.2392,OUT018,4,1,2,2,2127,2,1218.181979,1,3
1199,15.5,2,0.085834992,Frozen Foods,49.6692,OUT046,16,2,0,1,3271,1,1280.318926,1,8
1538,9.195,1,0.048050783,Household,105.6622,OUT035,9,2,1,1,591,2,1327.838316,0,6
559,5.695,0,0.065589906,Frozen Foods,258.2646,OUT046,16,2,0,1,2721,1,1280.318926,1,8
488,18.05858931,0,0.173529036,Fruits and Vegetables,113.2834,OUT027,28,1,2,3,2288,1,1400.923903,0,5
925,5.94,2,0.029492018,Breads,188.0556,OUT018,4,1,2,2,3431,1,1329.897088,0,3
712,6.36,0,0.121225455,Fruits and Vegetables,45.906,OUT017,6,2,1,1,109,1,1400.923903,0,2
89,6.12748296,0,0.114475357,Soft Drinks,160.9236,OUT027,28,1,2,3,1027,0,1229.886669,1,5
1068,4.805,2,0.06595278,Dairy,123.9704,OUT045,11,2,1,1,1026,1,1340.311665,0,7
1370,14.85,1,0.060927824,Household,254.8698,OUT013,26,0,2,1,2489,2,1327.838316,0,1
1401,14.5,1,0.019459164,Others,161.621,OUT013,26,0,2,1,933,2,1162.562891,1,1
515,10.3,2,0.050070476,Canned,77.896,OUT046,16,2,0,1,252,1,1332.243074,0,8
356,12.15,0,0.06227604,Starchy Foods,37.9532,OUT035,9,2,1,1,73,1,1306.324351,0,6
659,11.5,0,0.046217345,Snack Foods,120.3124,OUT045,11,2,1,1,2456,1,1373.949767,0,7
1286,19.1,1,0.177270016,Household,174.0422,OUT046,16,2,0,1,615,2,1327.838316,0,8
675,15.9666819,2,0.080127283,Snack Foods,168.7132,OUT019,28,2,0,0,1780,1,1373.949767,0,4
976,15.5,2,0.076059648,Baking Goods,265.1568,OUT018,4,1,2,2,924,1,1165.308787,1,3
846,7.31,0,0.026788937,Snack Foods,110.357,OUT046,16,2,0,1,1656,1,1373.949767,0,8
756,18.7,0,0.089197963,Snack Foods,257.3672,OUT013,26,0,2,1,871,1,1373.949767,0,1
957,7,0,0.151279591,Canned,107.028,OUT013,26,0,2,1,1461,1,1332.243074,0,1
543,12.5,0,0.112203445,Canned,121.144,OUT035,9,2,1,1,384,1,1332.243074,0,6
1391,9.395,1,0.039961837,Others,84.0908,OUT046,16,2,0,1,2202,2,1162.562891,1,8
1148,10.5,2,0.048207017,Dairy,45.9376,OUT046,16,2,0,1,2827,1,1340.311665,0,8
912,5.785,2,0.064871045,Fruits and Vegetables,262.1252,OUT010,15,1,2,0,3268,1,1400.923903,0,0
988,16.7,2,0.042685217,Dairy,120.7782,OUT049,14,1,0,1,70,1,1340.311665,0,9
833,5.845,2,0.105181277,Frozen Foods,214.4218,OUT049,14,1,0,1,2694,1,1280.318926,1,9
190,9.395,0,0.103751236,Snack Foods,235.8932,OUT046,16,2,0,1,3437,1,1373.949767,0,8
485,5.94,0,0.035028853,Canned,179.8344,OUT018,4,1,2,2,225,1,1332.243074,0,3
996,6.15,0,0.046262201,Baking Goods,97.8384,OUT035,9,2,1,1,888,1,1165.308787,1,6
430,20.35,0,0.060688248,Baking Goods,234.2616,OUT035,9,2,1,1,2435,1,1165.308787,1,6
438,17.1,2,0.078347922,Canned,141.8838,OUT010,15,1,2,0,1404,1,1332.243074,0,0
803,20.08910944,0,0.088828418,Breakfast,192.2478,OUT027,28,1,2,3,3281,1,1248.919095,1,5
1085,5.765,0,0.081944045,Baking Goods,36.7164,OUT013,26,0,2,1,3343,1,1165.308787,1,1
619,12.65,0,0.123726711,Meat,107.7938,OUT017,6,2,1,1,1023,1,1246.692408,1,2
233,10.5,2,0.013485235,Snack Foods,140.0154,OUT013,26,0,2,1,1613,1,1373.949767,0,1
826,18.25,0,0.077659918,Snack Foods,260.2962,OUT013,26,0,2,1,37,1,1373.949767,0,1
858,11.65,0,0.06595278,Baking Goods,149.8024,OUT018,4,1,2,2,687,1,1165.308787,1,3
1257,19.2,0,0.100074524,Frozen Foods,110.2886,OUT046,16,2,0,1,3256,1,1280.318926,1,8
25,15.7,0,0.037289996,Soft Drinks,182.7634,OUT049,14,1,0,1,1823,0,1229.886669,1,9
515,10.3,2,0.050028809,Canned,80.096,OUT013,26,0,2,1,1121,1,1332.243074,0,1
1543,13.65,1,0.077234113,Health and Hygiene,56.893,OUT046,16,2,0,1,174,2,1218.181979,1,8
1445,16.6,1,0.016197216,Health and Hygiene,108.8596,OUT013,26,0,2,1,3465,2,1218.181979,1,1
570,9.6,0,0.051571772,Snack Foods,258.462,OUT045,11,2,1,1,2429,1,1373.949767,0,7
499,11.85,2,0.055672032,Baking Goods,50.5666,OUT013,26,0,2,1,3413,1,1165.308787,1,1
1156,18.05858931,2,0.066336811,Baking Goods,154.1656,OUT019,28,2,0,0,2949,1,1165.308787,1,4
1345,8.6,1,0.032672263,Health and Hygiene,141.2154,OUT049,14,1,0,1,3141,2,1218.181979,1,9
612,20.7,2,0.047491371,Dairy,213.9876,OUT046,16,2,0,1,948,1,1340.311665,0,8
983,11.8,2,0.077154417,Snack Foods,35.7558,OUT017,6,2,1,1,2835,1,1373.949767,0,2
150,12.07038502,2,0.087692636,Fruits and Vegetables,162.5526,OUT019,28,2,0,0,1716,1,1400.923903,0,4
544,12.6,2,0.074221559,Dairy,255.9356,OUT018,4,1,2,2,2496,1,1340.311665,0,3
73,20.7,0,0.092834313,Dairy,77.667,OUT049,14,1,0,1,1001,0,1340.311665,0,9
1469,15.85,1,0.020571083,Household,41.6112,OUT018,4,1,2,2,1238,2,1327.838316,0,3
1536,6.36,1,0.005978595,Household,163.6526,OUT046,16,2,0,1,140,2,1327.838316,0,8
832,9.3,2,0.033489979,Meat,156.6314,OUT049,14,1,0,1,221,1,1246.692408,1,9
690,15.9666819,0,0.166609517,Baking Goods,157.6604,OUT019,28,2,0,0,1640,1,1165.308787,1,4
445,20.7,0,0.021552357,Baking Goods,157.0288,OUT017,6,2,1,1,1530,1,1165.308787,1,2
1207,6.12748296,0,0.130321652,Dairy,88.7172,OUT027,28,1,2,3,1733,1,1340.311665,0,5
938,18.85,2,0.068059156,Dairy,120.344,OUT049,14,1,0,1,671,1,1340.311665,0,9
1288,16.6,1,0.027573983,Household,176.6344,OUT035,9,2,1,1,1321,2,1327.838316,0,6
1311,12.5,1,0.103442268,Household,170.8448,OUT046,16,2,0,1,2546,2,1327.838316,0,8
109,7.02,0,0.06595278,Dairy,83.825,OUT017,6,2,1,1,369,0,1340.311665,0,2
590,12.85,0,0.168312678,Frozen Foods,45.906,OUT013,26,0,2,1,3377,1,1280.318926,1,1
802,7.855,2,0.162205516,Baking Goods,36.2848,OUT018,4,1,2,2,143,1,1165.308787,1,3
895,19.35,2,0.076744561,Snack Foods,113.4518,OUT035,9,2,1,1,511,1,1373.949767,0,6
673,17.5,0,0.015591925,Fruits and Vegetables,184.8266,OUT045,11,2,1,1,1380,1,1400.923903,0,7
1233,17.75,2,0.067639698,Baking Goods,187.624,OUT045,11,2,1,1,426,1,1165.308787,1,7
119,13.15,0,0.056516756,Soft Drinks,143.4812,OUT049,14,1,0,1,3349,0,1229.886669,1,9
413,5.365,2,0.140213762,Seafood,173.7764,OUT035,9,2,1,1,2416,1,1672.676622,0,6
395,13.1,0,0.006075007,Frozen Foods,187.5898,OUT045,11,2,1,1,1155,1,1280.318926,1,7
823,7.075,0,0.022612742,Frozen Foods,97.0068,OUT045,11,2,1,1,786,1,1280.318926,1,7
388,9.3,0,0.066770664,Frozen Foods,180.5292,OUT035,9,2,1,1,980,1,1280.318926,1,6
946,12.3,0,0.186250852,Baking Goods,37.2874,OUT010,15,2,2,0,642,1,1165.308787,1,0
440,16.2,2,0.016639482,Frozen Foods,95.8726,OUT013,26,0,2,1,72,1,1280.318926,1,1
1385,18.85,1,0.040599963,Household,244.0144,OUT017,6,2,1,1,2793,2,1327.838316,0,2
131,8.01,0,0.070533748,Hard Drinks,34.2532,OUT018,4,1,2,2,2427,0,1264.622727,1,3
592,15.9666819,2,0.01251245,Snack Foods,38.748,OUT019,28,2,0,0,3275,1,1373.949767,0,4
1121,20.08910944,2,0.022807826,Fruits and Vegetables,183.495,OUT027,28,1,2,3,2387,1,1400.923903,0,5
1080,17.35,2,0.041474232,Frozen Foods,93.0804,OUT046,16,2,0,1,3317,1,1280.318926,1,8
876,6.12748296,2,0.055289464,Breads,222.5088,OUT027,28,1,2,3,3158,1,1329.897088,0,5
1558,14.65,1,0.083698962,Household,163.4552,OUT018,4,1,2,2,1271,2,1327.838316,0,3
450,12.8,0,0.076045655,Fruits and Vegetables,96.541,OUT035,9,2,1,1,1994,1,1400.923903,0,6
1455,10.03119577,1,0.116366304,Health and Hygiene,158.363,OUT027,28,1,2,3,2145,2,1218.181979,1,5
564,6.65,0,0.053279839,Canned,147.7734,OUT035,9,2,1,1,897,1,1332.243074,0,6
1323,6.675,1,0.021648305,Household,35.6874,OUT013,26,0,2,1,3448,2,1327.838316,0,1
1099,6.69,2,0.037060755,Meat,176.837,OUT018,4,1,2,2,366,1,1246.692408,1,3
1146,10.03119577,2,0.224607399,Baking Goods,223.1404,OUT019,28,2,0,0,2351,1,1165.308787,1,4
308,7.6,2,0.142699588,Starchy Foods,171.7448,OUT045,11,2,1,1,2318,1,1306.324351,0,7
808,7.51,0,0.103726639,Snack Foods,110.6544,OUT013,26,0,2,1,753,1,1373.949767,0,1
353,18.05858931,2,0.158424516,Fruits and Vegetables,62.4194,OUT027,28,1,2,3,1054,1,1400.923903,0,5
1198,6.12748296,2,0.08234117,Meat,185.7608,OUT019,28,2,0,0,411,1,1246.692408,1,4
396,11,2,0.087847141,Frozen Foods,156.863,OUT046,16,2,0,1,1522,1,1280.318926,1,8
1477,15.9666819,1,0.158562708,Household,194.711,OUT019,28,2,0,0,799,2,1327.838316,0,4
1163,17.25,2,0.047458754,Snack Foods,95.8068,OUT018,4,1,2,2,240,1,1373.949767,0,3
247,12.07038502,0,0.015385857,Frozen Foods,208.9928,OUT027,28,1,2,3,3461,1,1280.318926,1,5
121,8.151798319,0,0.047377447,Soft Drinks,150.6682,OUT019,28,2,0,0,2384,0,1229.886669,1,4
712,6.36,0,0.120443298,Fruits and Vegetables,45.406,OUT013,26,0,2,1,109,1,1400.923903,0,1
1429,11.15,1,0.032229348,Health and Hygiene,163.2526,OUT013,26,0,2,1,416,2,1218.181979,1,1
527,13.93290191,2,0.127638966,Baking Goods,104.5332,OUT027,28,1,2,3,1249,1,1165.308787,1,5
1322,18,1,0.047473135,Household,170.5422,OUT045,11,2,1,1,1603,2,1327.838316,0,7
1020,7.825,2,0.149986868,Frozen Foods,158.8288,OUT035,9,2,1,1,368,1,1280.318926,1,6
1370,14.85,1,0.102065622,Household,254.2698,OUT010,15,0,2,0,655,2,1327.838316,0,0
1123,8.151798319,0,0.114243048,Snack Foods,174.937,OUT019,28,2,0,0,642,1,1373.949767,0,4
464,20.5,2,0.019183756,Frozen Foods,83.7592,OUT013,26,0,2,1,358,1,1280.318926,1,1
934,10.395,0,0.112324552,Snack Foods,60.622,OUT045,11,2,1,1,3257,1,1373.949767,0,7
42,8.151798319,0,0.068153091,Soft Drinks,36.019,OUT019,28,2,0,0,3183,0,1229.886669,1,4
426,13.3,2,0.071597469,Fruits and Vegetables,60.8536,OUT045,11,2,1,1,3412,1,1400.923903,0,7
416,8.151798319,2,0.052473797,Canned,83.6224,OUT027,28,1,2,3,1843,1,1332.243074,0,5
895,19.35,2,0.076914745,Snack Foods,114.8518,OUT045,11,2,1,1,601,1,1373.949767,0,7
763,16.5,2,0.079837509,Fruits and Vegetables,102.1332,OUT049,14,1,0,1,628,1,1400.923903,0,9
1069,5.63,2,0.024520854,Meat,102.8306,OUT013,26,0,2,1,823,1,1246.692408,1,1
987,12.35,0,0.02678995,Canned,58.9246,OUT018,4,1,2,2,3418,1,1332.243074,0,3
1468,9.8,1,0.024432767,Health and Hygiene,116.4492,OUT045,11,2,1,1,1391,2,1218.181979,1,7
1198,5.305,2,0.047220268,Meat,181.9608,OUT018,4,1,2,2,1120,1,1246.692408,1,3
147,18.5,2,0.045534457,Dairy,146.3102,OUT049,14,1,0,1,1929,1,1340.311665,0,9
428,10.695,2,0.06595278,Snack Foods,156.1972,OUT046,16,2,0,1,727,1,1373.949767,0,8
1277,6.525,1,0.090806457,Household,86.4882,OUT017,6,2,1,1,544,2,1327.838316,0,2
472,12.35,2,0.033813351,Meat,198.1426,OUT049,14,1,0,1,1990,1,1246.692408,1,9
1479,7.935,1,0.031730739,Household,261.091,OUT035,9,2,1,1,1104,2,1327.838316,0,6
1119,15.85,2,0.102262138,Meat,47.1744,OUT010,15,1,2,0,3395,1,1246.692408,1,0
1369,5.615,1,0.06595278,Health and Hygiene,121.973,OUT046,16,2,0,1,1177,2,1218.181979,1,8
439,10.5,0,0.052511611,Frozen Foods,90.783,OUT013,26,0,2,1,234,1,1280.318926,1,1
187,18.05858931,2,0.056713056,Fruits and Vegetables,223.8088,OUT027,28,1,2,3,2780,1,1400.923903,0,5
883,8.85,0,0.053950661,Fruits and Vegetables,182.7292,OUT049,14,1,0,1,2541,1,1400.923903,0,9
892,13.1,2,0.044192372,Fruits and Vegetables,180.3318,OUT046,16,2,0,1,1090,1,1400.923903,0,8
162,10.03119577,0,0.046958533,Baking Goods,101.3016,OUT027,28,1,2,3,1075,1,1165.308787,1,5
1502,15.1,1,0.055829496,Household,140.2496,OUT035,9,2,1,1,1325,2,1327.838316,0,6
324,17.7,2,0.13498355,Starchy Foods,184.4924,OUT013,26,0,2,1,1631,1,1306.324351,0,1
345,14.65,0,0.06595278,Fruits and Vegetables,49.7692,OUT045,11,2,1,1,3329,1,1400.923903,0,7
1059,16.35,0,0.032538896,Meat,165.7842,OUT046,16,2,0,1,1309,1,1246.692408,1,8
573,19.85,0,0.005264755,Dairy,264.5884,OUT017,6,2,1,1,2852,1,1340.311665,0,2
849,6.715,2,0.121832956,Baking Goods,43.5454,OUT045,11,2,1,1,3330,1,1165.308787,1,7
1000,20.85,0,0.037403973,Frozen Foods,192.5478,OUT046,16,2,0,1,1479,1,1280.318926,1,8
