,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Type_Combined,Avg_Item_Outlet_Sales,category_by_sales,Item_Outlet_Sales
13484,FDR07,21.35,Low Fat,0.07786478,Fruits and Vegetables,97.0094,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1680.086994
13485,NCE06,5.825,Non-Edible,0.09200271,Household,161.8894,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2027.789294
13486,FDE10,6.67,Regular,0.089948119,Snack Foods,132.6626,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2270.929222
13487,NCO55,12.8,Non-Edible,0.091037229,Others,108.9938,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,1489.154097
13488,FDZ13,7.84,Regular,0.06595278,Canned,51.035,OUT013,26,High,Tier 3,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,737.45261
13489,FDT50,6.75,Regular,0.10885123,Dairy,96.8752,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,1463.555183
13490,FDH12,9.6,Low Fat,0.142195014,Baking Goods,105.728,OUT010,15,Medium,Tier 3,Grocery Store,Food,1165.308787,Low_Sales_Item_Type,224.97687
13491,FDD21,10.3,Regular,0.030631225,Fruits and Vegetables,116.4176,OUT045,11,Medium,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1807.122577
13492,NCM05,6.825,Non-Edible,0.059797172,Health and Hygiene,263.2226,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,4830.740146
13493,FDK04,7.36,Low Fat,0.06595278,Frozen Foods,59.2588,OUT013,26,High,Tier 3,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,740.1339967
13494,FDN33,6.305,Regular,0.123812157,Snack Foods,96.3436,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1516.920918
13495,NCM18,13,Non-Edible,0.138660307,Household,62.9194,OUT010,15,Medium,Tier 3,Grocery Store,Non-Consumable,1327.838316,High_Sales_Item_Type,169.0335759
13496,DRC25,5.73,Low Fat,0.045442396,Soft Drinks,85.4882,OUT049,14,Medium,Tier 1,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,1506.58132
13497,FDT47,5.26,Regular,0.024647467,Breads,96.4068,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1329.897088,High_Sales_Item_Type,1688.00028
13498,FDD45,8.151798319,Low Fat,0.115686024,Fruits and Vegetables,96.0436,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1400.923903,High_Sales_Item_Type,2954.589861
13499,NCD07,9.1,Non-Edible,0.055654536,Household,114.1518,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1327.838316,High_Sales_Item_Type,1669.752392
13500,NCY54,8.43,Non-Edible,0.297424743,Household,174.2422,OUT010,15,Small,Tier 3,Grocery Store,Non-Consumable,1327.838316,High_Sales_Item_Type,595.779346
13501,FDL12,15.85,Regular,0.121821828,Baking Goods,60.722,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1264.115498
13502,FDL02,20,Regular,0.104672114,Canned,105.2622,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1819.597425
13503,FDC60,5.425,Regular,0.114450757,Baking Goods,90.3514,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1766.193857
13504,FDR37,16.5,Regular,0.066624286,Breakfast,180.9292,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1248.919095,Low_Sales_Item_Type,3657.48757
13505,FDY16,18.35,Regular,0.06595278,Frozen Foods,184.6266,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,3742.535312
13506,FDU26,16.7,Regular,0.042705388,Dairy,120.2782,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,1843.567926
13507,FDN24,14.1,Low Fat,0.113173172,Baking Goods,52.9956,OUT013,26,High,Tier 3,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,940.6425245
13508,FDH44,19.1,Regular,0.025850623,Fruits and Vegetables,149.0418,OUT013,26,High,Tier 3,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2591.622845
13509,FDE23,17.6,Regular,0.089014099,Starchy Foods,46.506,OUT010,15,Medium,Tier 3,Grocery Store,Food,1306.324351,High_Sales_Item_Type,97.08105618
13510,FDW60,5.44,Regular,0.017158459,Baking Goods,176.037,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,3090.051652
13511,FDQ55,13.65,Regular,0.013058345,Fruits and Vegetables,116.3834,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2112.512376
13512,FDV32,8.151798319,Low Fat,0.088278814,Fruits and Vegetables,62.051,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1400.923903,High_Sales_Item_Type,1997.837444
13513,FDV03,17.6,Low Fat,0.097232874,Meat,156.0314,OUT010,15,Medium,Tier 3,Grocery Store,Food,1246.692408,Low_Sales_Item_Type,306.468867
13514,FDY14,10.3,Low Fat,0.117232927,Dairy,266.2226,OUT010,15,Medium,Tier 3,Grocery Store,Food,1340.311665,High_Sales_Item_Type,590.1407876
13515,NCL55,12.07038502,Non-Edible,0.064347565,Others,253.504,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1162.562891,Low_Sales_Item_Type,5277.117695
13516,DRF25,9,Low Fat,0.039145429,Soft Drinks,38.619,OUT017,6,Small,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,742.2732682
13517,FDX03,15.85,Regular,0.061095976,Meat,44.6744,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,592.218367
13518,FDF40,20.25,Regular,0.022557789,Dairy,247.7092,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3348.743622
13519,FDX24,8.355,Low Fat,0.023314389,Baking Goods,91.2462,OUT010,15,Medium,Tier 3,Grocery Store,Food,1165.308787,Low_Sales_Item_Type,190.3528092
13520,FDA25,16.5,Regular,0.068231673,Canned,102.899,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1820.358471
13521,FDH21,10.395,Low Fat,0.03135221,Seafood,158.6604,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1672.676622,High_Sales_Item_Type,2826.246137
13522,FDB47,8.8,Low Fat,0.119558153,Snack Foods,210.5612,OUT010,15,Medium,Tier 3,Grocery Store,Food,1373.949767,High_Sales_Item_Type,492.2545209
13523,FDT34,10.03119577,Low Fat,0.305264825,Snack Foods,105.5964,OUT019,28,Small,Tier 1,Grocery Store,Food,1373.949767,High_Sales_Item_Type,328.4414104
13524,FDS39,6.895,Low Fat,0.037594397,Meat,140.8812,OUT010,15,Medium,Tier 3,Grocery Store,Food,1246.692408,Low_Sales_Item_Type,300.6940081
13525,NCU05,11.8,Non-Edible,0.058736238,Health and Hygiene,78.5618,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,1322.999269
13526,FDE02,8.71,Low Fat,0.121438886,Canned,93.6778,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1351.542495
13527,FDL25,6.92,Regular,0.130900158,Breakfast,91.2804,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1248.919095,Low_Sales_Item_Type,1247.655763
13528,FDC50,15.85,Low Fat,0.136710131,Canned,94.1094,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1547.717185
13529,FDZ32,7.785,Regular,0.038192036,Fruits and Vegetables,106.5964,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1426.927682
13530,FDV14,19.85,Low Fat,0.04458772,Dairy,86.9856,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,1401.069638
13531,FDR07,21.35,Low Fat,0.077901576,Fruits and Vegetables,96.9094,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1537.189941
13532,FDB26,14,Regular,0.031316108,Canned,52.564,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,816.7103661
13533,NCR50,20.2,Non-Edible,0.011844058,Household,152.534,OUT045,11,Medium,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2624.832615
13534,FDP01,20.75,Regular,0.063583911,Breakfast,153.7682,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1248.919095,Low_Sales_Item_Type,2422.911019
13535,FDH57,10.895,Low Fat,0.035820019,Fruits and Vegetables,130.5284,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1880.925945
13536,FDM60,10.03119577,Regular,0.047910156,Baking Goods,39.8138,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1165.308787,Low_Sales_Item_Type,1293.175663
13537,FDA45,21.25,Low Fat,0.06595278,Snack Foods,174.537,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,3349.277303
13538,FDU55,16.2,Low Fat,0.036114404,Fruits and Vegetables,258.8278,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,4703.265812
13539,FDH40,11.6,Regular,0.078914647,Frozen Foods,83.1276,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1255.099844
13540,FDG40,13.93290191,Low Fat,0.06972729,Frozen Foods,33.2558,OUT019,28,Small,Tier 1,Grocery Store,Food,1280.318926,Low_Sales_Item_Type,73.66504725
13541,FDT12,6.215,Regular,0.04969885,Baking Goods,223.9062,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,4397.538565
13542,DRL59,16.75,Low Fat,0.021267169,Hard Drinks,53.2298,OUT045,11,Small,Tier 2,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,922.6543097
13543,FDT47,5.26,Regular,0.024608674,Breads,98.8068,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1329.897088,High_Sales_Item_Type,1650.003619
13544,FDI60,7.22,Regular,0.038537981,Baking Goods,64.951,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1162.977153
13545,DRF51,15.9666819,Low Fat,0.165035146,Dairy,37.6506,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1340.311665,High_Sales_Item_Type,1242.521133
13546,NCK31,10.895,Non-Edible,0.027089826,Others,50.6666,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,830.7274116
13547,FDB08,6.055,Low Fat,0.031166435,Fruits and Vegetables,160.1578,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2233.470191
13548,FDM44,12.5,Low Fat,0.031043803,Fruits and Vegetables,101.799,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1631.91382
13549,FDD46,6.035,Low Fat,0.141831427,Snack Foods,152.4998,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1373.949767,High_Sales_Item_Type,2496.458852
13550,FDR27,15.9666819,Regular,0.168259451,Meat,130.4942,OUT019,28,Small,Tier 1,Grocery Store,Food,1246.692408,Low_Sales_Item_Type,346.0973177
13551,FDV56,16.1,Regular,0.022756451,Fruits and Vegetables,108.8596,OUT010,15,Medium,Tier 3,Grocery Store,Food,1400.923903,High_Sales_Item_Type,236.7278135
13552,FDM02,12.5,Regular,0.073849696,Canned,86.3198,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1278.129085
13553,FDU45,15.6,Regular,0.035650779,Snack Foods,112.9518,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1373.949767,High_Sales_Item_Type,1888.249081
13554,FDZ10,17.85,Low Fat,0.044714995,Snack Foods,125.402,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2244.512396
13555,NCK31,10.895,Non-Edible,0.045272429,Others,50.2666,OUT010,15,Medium,Tier 3,Grocery Store,Non-Consumable,1162.562891,Low_Sales_Item_Type,147.4778774
13556,FDR27,15.1,Regular,0.09608226,Meat,134.2942,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,2287.346857
13557,FDF33,7.97,Low Fat,0.021517566,Seafood,108.2596,OUT013,26,High,Tier 3,Supermarket Type1,Food,1672.676622,High_Sales_Item_Type,1696.397908
13558,FDJ36,14.5,Regular,0.128260071,Baking Goods,104.1332,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1609.931186
13559,FDP33,18.7,Low Fat,0.089411048,Snack Foods,254.8672,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,4139.778788
13560,FDG17,6.865,Regular,0.035840212,Frozen Foods,245.0486,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,4366.913482
13561,FDG47,12.07038502,Low Fat,0.069281708,Starchy Foods,263.5252,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1306.324351,High_Sales_Item_Type,5027.666718
13562,NCW29,14,Non-Edible,0.028862957,Health and Hygiene,128.431,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,1788.586191
13563,DRH59,10.8,Low Fat,0.058763973,Hard Drinks,72.238,OUT017,6,High,Tier 2,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,1232.322453
13564,FDR32,6.78,Regular,0.086293322,Fruits and Vegetables,229.3694,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3640.532583
13565,FDP48,7.52,Regular,0.044014888,Baking Goods,181.795,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,3340.744378
13566,FDG17,6.865,Regular,0.035833435,Frozen Foods,244.7486,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,4294.396733
13567,DRJ59,11.65,Low Fat,0.01948183,Hard Drinks,40.1164,OUT017,6,Small,Tier 2,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,642.2624782
13568,FDY48,13.93290191,Low Fat,0.023619935,Baking Goods,103.3332,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1165.308787,Low_Sales_Item_Type,2465.161643
13569,FDB02,9.695,Regular,0.029164278,Canned,175.237,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2962.416351
13570,FDN10,12.07038502,Low Fat,0.080756828,Snack Foods,118.0124,OUT019,28,Small,Tier 1,Grocery Store,Food,1373.949767,High_Sales_Item_Type,287.976648
13571,NCD55,14,Non-Edible,0.024326578,Household,41.9454,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,683.5514134
13572,FDX34,6.195,Low Fat,0.071925626,Snack Foods,121.9098,OUT013,26,High,Tier 3,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2120.728418
13573,FDZ38,17.6,Low Fat,0.008017245,Dairy,170.8422,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3127.478013
13574,DRF37,17.25,Low Fat,0.084463753,Soft Drinks,262.291,OUT049,14,Medium,Tier 1,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,4082.443414
13575,DRL47,20.08910944,Low Fat,0.067823104,Hard Drinks,124.6362,OUT019,28,Small,Tier 1,Grocery Store,Drinks,1264.622727,Low_Sales_Item_Type,243.8275116
13576,FDL27,6.17,Low Fat,0.06595278,Meat,64.0826,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,1161.413422
13577,NCP53,14.75,Non-Edible,0.032884127,Health and Hygiene,236.5906,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,4162.446921
13578,FDT03,20.08910944,Low Fat,0.017506543,Meat,184.0608,OUT019,28,Small,Tier 1,Grocery Store,Food,1246.692408,Low_Sales_Item_Type,408.0263543
13579,FDJ28,12.3,Low Fat,0.021856851,Frozen Foods,191.8162,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,3341.297937
13580,FDF40,20.25,Regular,0.022603838,Dairy,248.1092,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1340.311665,High_Sales_Item_Type,3244.429346
13581,FDA32,14,Low Fat,0.030088502,Fruits and Vegetables,216.6192,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,4139.732236
13582,NCP02,7.105,Non-Edible,0.045062219,Household,58.4562,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,781.2255325
13583,FDZ31,15.35,Regular,0.11344683,Fruits and Vegetables,193.7504,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3277.363028
13584,NCQ29,12,Non-Edible,0.104143397,Health and Hygiene,262.2278,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,3557.129929
13585,FDP57,17.5,Low Fat,0.087780702,Snack Foods,105.099,OUT010,15,Medium,Tier 3,Grocery Store,Food,1373.949767,High_Sales_Item_Type,237.0468384
13586,FDL32,15.9666819,Regular,0.121873881,Fruits and Vegetables,113.1544,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1400.923903,High_Sales_Item_Type,3337.575607
13587,DRB01,7.39,Low Fat,0.06595278,Soft Drinks,191.753,OUT035,9,Small,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,3030.206278
13588,FDJ40,13.6,Regular,0.049589259,Frozen Foods,109.7912,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1871.983687
13589,FDO24,11.1,Low Fat,0.176933493,Baking Goods,159.1604,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1165.308787,Low_Sales_Item_Type,2251.525293
13590,FDO11,8,Regular,0.030388183,Breads,247.8092,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1329.897088,High_Sales_Item_Type,3158.665031
13591,FDA56,9.21,Low Fat,0.008763128,Fruits and Vegetables,120.2414,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2253.027484
13592,FDF02,16.2,Low Fat,0.103683012,Canned,105.099,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1478.838772
13593,FDA10,20.35,Low Fat,0.141697997,Snack Foods,122.5072,OUT013,26,High,Tier 3,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1903.359585
13594,NCI55,18.6,Non-Edible,0.012725138,Household,121.8414,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2692.171315
13595,FDZ40,8.935,Low Fat,0.067257683,Frozen Foods,53.3298,OUT010,15,Small,Tier 3,Grocery Store,Food,1280.318926,Low_Sales_Item_Type,200.0751179
13596,FDV08,7.35,Low Fat,0.028639386,Fruits and Vegetables,41.7454,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,672.596795
13597,FDN48,13.35,Low Fat,0.064896679,Baking Goods,90.0804,OUT013,26,High,Tier 3,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1330.669188
13598,FDU57,8.27,Regular,0.090060741,Snack Foods,150.3708,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2492.853885
13599,DRF49,7.27,Low Fat,0.071018789,Soft Drinks,114.4518,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,1841.105016
13600,FDS02,10.195,Regular,0.145839766,Dairy,194.9794,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3335.444161
13601,FDS43,11.65,Low Fat,0.040514888,Fruits and Vegetables,186.524,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2631.886004
13602,FDT16,9.895,Regular,0.048621862,Frozen Foods,259.1278,OUT013,26,High,Tier 3,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,4675.283815
13603,FDX19,20.08910944,Low Fat,0.096265377,Fruits and Vegetables,233.7958,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1400.923903,High_Sales_Item_Type,6467.84712
13604,FDK15,10.8,Low Fat,0.098413825,Meat,98.8042,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,1489.683506
13605,DRA12,11.6,Low Fat,0.041009558,Soft Drinks,141.0154,OUT049,14,Medium,Tier 1,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,2224.469224
13606,FDY35,17.6,Regular,0.01611834,Breads,45.2402,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1329.897088,High_Sales_Item_Type,764.0348371
13607,NCU42,9,Non-Edible,0.019490421,Household,169.3474,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,3058.336963
13608,FDD26,8.71,Regular,0.072095416,Canned,184.7924,OUT013,26,High,Tier 3,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,3516.117142
13609,FDR11,10.5,Regular,0.143118865,Breads,160.8578,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1329.897088,High_Sales_Item_Type,2380.683885
13610,NCP53,14.75,Non-Edible,0.032957049,Health and Hygiene,239.1906,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,3769.873361
13611,FDP34,12.85,Low Fat,0.13750615,Snack Foods,156.863,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2761.932831
13612,NCV41,13.93290191,Non-Edible,0.029832699,Health and Hygiene,109.7228,OUT019,28,Small,Tier 1,Grocery Store,Non-Consumable,1218.181979,Low_Sales_Item_Type,352.1287056
13613,FDN20,19.35,Low Fat,0.026288547,Fruits and Vegetables,167.0474,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1400.923903,High_Sales_Item_Type,2350.068597
13614,FDZ16,16.85,Regular,0.06595278,Frozen Foods,193.2478,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,2673.211218
13615,FDZ28,20,Regular,0.051572555,Frozen Foods,126.9678,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2152.143664
13616,NCL55,12.15,Non-Edible,0.064606878,Others,253.604,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,4376.826586
13617,NCJ17,7.68,Non-Edible,0.152556491,Health and Hygiene,85.1224,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,1275.347484
13618,FDT37,14.15,Low Fat,0.06595278,Canned,255.8014,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,4126.58832
13619,FDV51,16.35,Low Fat,0.032589486,Meat,167.7842,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,2712.79863
13620,FDZ28,20,Regular,0.051482762,Frozen Foods,128.8678,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2267.358448
13621,FDN27,20.85,Low Fat,0.039529574,Meat,117.7808,OUT013,26,High,Tier 3,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,1779.009522
13622,FDS14,8.151798319,Low Fat,0.087480308,Dairy,158.3288,OUT019,28,Small,Tier 1,Grocery Store,Food,1340.311665,High_Sales_Item_Type,343.7991338
13623,FDZ58,17.85,Low Fat,0.052282677,Snack Foods,122.5072,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1788.585609
13624,FDD46,6.035,Low Fat,0.14125601,Snack Foods,155.3998,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2417.841311
